50.0;365.8154683350923;110.03797627584356
100.0;502.5917112218351;168.83701629178358
150.0;587.3726650238902;242.8008536324448
200.0;649.3874813298512;318.61459593642337
250.0;700.0684178779047;391.25579850023087
300.0;744.0633412641017;459.03691499638995
350.0;783.382846048066;521.5862908442491
400.0;818.9921833030076;579.0344662587188
450.0;851.43103745757;631.6892625741258
500.0;881.0576290015755;679.907623002268
